TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
TXN0041955,2024-04-14,Power Bank,Electronics,South,Offline,3,8505.1,25515.3,Credit Card,CUST06281
TXN0024310,2024-04-14,Water Bottle,Home & Kitchen,North,Offline,5,7647.48,38237.4,Cash,CUST05328
TXN0016182,2024-04-14,Cricket Bat,Sports & Fitness,South,Online,3,3504.11,10512.33,UPI,CUST09400
TXN0000474,2024-04-14,Coffee Jar,Groceries,East,Online,1,658.64,658.64,Net Banking,CUST01252
TXN0023264,2024-04-14,Cycling Helmet,Sports & Fitness,South,Offline,2,1422.7,2845.4,Cash,CUST05007
TXN0018019,2024-04-14,Smartphone,Electronics,North,Online,1,48048.28,48048.28,Net Banking,CUST10957
TXN0025732,2024-04-14,Water Bottle,Home & Kitchen,South,Offline,1,7959.15,7959.15,UPI,CUST02864
TXN0032995,2024-04-14,Dumbbell Set,Sports & Fitness,North,Offline,2,1510.63,3021.26,UPI,CUST04173
TXN0027314,2024-04-14,Spices Pack,Groceries,West,Online,4,727.82,2911.28,Credit Card,CUST01230
TXN0015735,2024-04-14,T-Shirt,Clothing,South,Online,1,1653.2,1653.2,Cash,CUST09609
TXN0008810,2024-04-14,Sunscreen,Beauty & Personal Care,South,Online,2,1403.03,2806.06,UPI,CUST09456
TXN0042282,2024-04-14,Bluetooth Speaker,Electronics,South,Offline,1,31877.51,31877.51,UPI,CUST09953
TXN0032559,2024-04-14,Lotion,Beauty & Personal Care,West,Offline,3,843.72,2531.16,UPI,CUST09382
TXN0022017,2024-04-14,Jacket,Clothing,North,Online,2,802.92,1605.84,Cash,CUST10109
TXN0033394,2024-04-14,Laptop,Electronics,West,Offline,2,51878.58,103757.16,UPI,CUST02370
TXN0004505,2024-04-14,Lotion,Beauty & Personal Care,West,Online,1,2243.36,2243.36,UPI,CUST06956
TXN0039109,2024-04-15,Perfume,Beauty & Personal Care,South,Online,2,978.15,1956.3,UPI,CUST06743
TXN0044806,2024-04-15,Cooking Oil 1L,Groceries,South,Online,1,87.1,87.1,Net Banking,CUST11962
TXN0042874,2024-04-15,Jacket,Clothing,North,Online,1,1518.07,1518.07,UPI,CUST11260
TXN0019617,2024-04-15,T-Shirt,Clothing,South,Offline,4,2274.24,9096.96,Cash,CUST02909
TXN0040976,2024-04-15,Lipstick,Beauty & Personal Care,South,Offline,1,1281.09,1281.09,UPI,CUST09022
TXN0007514,2024-04-15,Backpack,Books & Stationery,North,Online,3,422.67,1268.01,UPI,CUST07602
TXN0035321,2024-04-15,Coffee Jar,Groceries,East,Online,1,447.86,447.86,UPI,CUST00794
TXN0016362,2024-04-15,Pressure Cooker,Home & Kitchen,West,Online,2,4107.68,8215.36,UPI,CUST04982
TXN0004591,2024-04-15,Jacket,Clothing,South,Online,4,1754.0,7016.0,UPI,CUST00620
TXN0042622,2024-04-15,Tea Powder,Groceries,South,Online,1,552.59,552.59,UPI,CUST02750
TXN0046589,2024-04-15,Yoga Mat,Sports & Fitness,North,Offline,1,1826.83,1826.83,Net Banking,CUST08528
TXN0003223,2024-04-15,Headphones,Electronics,East,Offline,1,54424.91,54424.91,Credit Card,CUST04688
TXN0003786,2024-04-15,Mixer Grinder,Home & Kitchen,East,Online,1,7040.39,7040.39,UPI,CUST05886
TXN0034729,2024-04-15,Yoga Mat,Sports & Fitness,West,Offline,4,5075.37,20301.48,UPI,CUST05315
TXN0026112,2024-04-15,Perfume,Beauty & Personal Care,East,Online,1,1758.41,1758.41,Credit Card,CUST05677
TXN0011167,2024-04-15,Sweater,Clothing,West,Online,2,962.92,1925.84,Credit Card,CUST02899
TXN0025130,2024-04-15,Perfume,Beauty & Personal Care,North,Offline,1,2153.01,2153.01,UPI,CUST00218
TXN0001503,2024-04-15,Perfume,Beauty & Personal Care,South,Online,4,640.1,2560.4,Cash,CUST00770
TXN0030413,2024-04-15,Coffee Jar,Groceries,West,Online,1,568.35,568.35,Cash,CUST05992
TXN0014571,2024-04-15,Perfume,Beauty & Personal Care,South,Online,1,1855.07,1855.07,Credit Card,CUST10134
TXN0043440,2024-04-15,Headphones,Electronics,North,Offline,2,38558.36,77116.72,Credit Card,CUST08857
TXN0042219,2024-04-15,Smartphone,Electronics,West,Offline,1,46779.01,46779.01,Net Banking,CUST04912
TXN0014992,2024-04-15,Lotion,Beauty & Personal Care,West,Offline,2,2468.59,4937.18,Cash,CUST01479
TXN0025770,2024-04-15,Jeans,Clothing,East,Online,2,312.15,624.3,UPI,CUST02535
TXN0008618,2024-04-15,Sneakers,Clothing,North,Offline,1,1011.79,1011.79,Credit Card,CUST05980
TXN0003414,2024-04-15,Smartwatch,Electronics,North,Online,2,11876.34,23752.68,Credit Card,CUST10456
TXN0011831,2024-04-15,Spices Pack,Groceries,East,Online,1,520.14,520.14,Cash,CUST07721
TXN0035780,2024-04-15,Sneakers,Clothing,North,Online,1,697.18,697.18,UPI,CUST06878
TXN0020482,2024-04-15,Power Bank,Electronics,South,Online,2,1510.55,3021.1,UPI,CUST11488
TXN0016775,2024-04-15,Cycling Helmet,Sports & Fitness,South,Offline,2,5876.91,11753.82,Cash,CUST03200
TXN0047361,2024-04-15,Bluetooth Speaker,Electronics,West,Online,1,49051.19,49051.19,UPI,CUST09484
TXN0018152,2024-04-15,Headphones,Electronics,North,Offline,3,36953.98,110861.94,Credit Card,CUST08871
TXN0043332,2024-04-15,Rice 5kg,Groceries,East,Online,1,521.2,521.2,Net Banking,CUST04504
TXN0033598,2024-04-15,Spices Pack,Groceries,South,Offline,2,249.68,499.36,Cash,CUST04955
TXN0026768,2024-04-15,Jacket,Clothing,West,Offline,3,3541.12,10623.36,Cash,CUST07211
TXN0033305,2024-04-15,Cycling Helmet,Sports & Fitness,East,Offline,2,1051.53,2103.06,Net Banking,CUST11008
TXN0035843,2024-04-15,Jeans,Clothing,South,Online,1,2047.46,2047.46,Credit Card,CUST10963
TXN0028125,2024-04-15,Face Wash,Beauty & Personal Care,West,Online,1,1282.59,1282.59,Cash,CUST05235
TXN0024360,2024-04-15,Wheat Flour 5kg,Groceries,East,Online,2,820.57,1641.14,Net Banking,CUST10135
TXN0048516,2024-04-15,Notebook Pack,Books & Stationery,North,Offline,2,713.35,1426.7,Credit Card,CUST01353
TXN0016650,2024-04-15,Dress,Clothing,South,Offline,5,3181.02,15905.1,UPI,CUST10994
TXN0006002,2024-04-15,Dress,Clothing,West,Online,2,769.28,1538.56,UPI,CUST10015
TXN0013685,2024-04-15,Face Wash,Beauty & Personal Care,East,Online,1,250.92,250.92,Cash,CUST03359
TXN0017052,2024-04-15,Cricket Bat,Sports & Fitness,South,Offline,1,5575.65,5575.65,Net Banking,CUST02958
TXN0006109,2024-04-15,Jacket,Clothing,West,Offline,1,1870.38,1870.38,Credit Card,CUST03003
TXN0005313,2024-04-15,Sunscreen,Beauty & Personal Care,West,Online,2,700.74,1401.48,UPI,CUST05223
TXN0002419,2024-04-15,Bedsheet Set,Home & Kitchen,East,Online,3,3337.84,10013.52,Cash,CUST02946
TXN0039744,2024-04-15,Lipstick,Beauty & Personal Care,South,Online,1,1533.22,1533.22,Net Banking,CUST11217
TXN0037363,2024-04-15,Non-stick Pan,Home & Kitchen,South,Online,1,6953.57,6953.57,UPI,CUST06376
TXN0002924,2024-04-15,Headphones,Electronics,North,Offline,1,28935.09,28935.09,Cash,CUST10163
TXN0020166,2024-04-15,Perfume,Beauty & Personal Care,West,Offline,2,1643.27,3286.54,Cash,CUST07749
TXN0042902,2024-04-15,Non-stick Pan,Home & Kitchen,South,Online,1,796.03,796.03,Credit Card,CUST04570
TXN0009575,2024-04-15,Dress,Clothing,East,Online,4,3240.2,12960.8,Credit Card,CUST02419
TXN0031498,2024-04-15,Backpack,Books & Stationery,West,Online,5,488.71,2443.55,UPI,CUST05923
TXN0013326,2024-04-15,Water Bottle,Home & Kitchen,West,Online,4,1744.25,6977.0,Net Banking,CUST02765
TXN0048571,2024-04-15,Rice 5kg,Groceries,North,Offline,1,718.14,718.14,Cash,CUST05180
TXN0036722,2024-04-15,Wheat Flour 5kg,Groceries,East,Online,2,817.9,1635.8,Cash,CUST02328
TXN0040560,2024-04-15,Smartwatch,Electronics,South,Online,1,16127.83,16127.83,Credit Card,CUST07994
TXN0014267,2024-04-15,Sneakers,Clothing,West,Online,2,1490.1,2980.2,UPI,CUST04824
TXN0036301,2024-04-15,Non-stick Pan,Home & Kitchen,East,Online,2,4048.34,8096.68,Credit Card,CUST07137
TXN0029761,2024-04-15,T-Shirt,Clothing,North,Online,1,2608.68,2608.68,Cash,CUST04449
TXN0045980,2024-04-15,Novel,Books & Stationery,South,Online,1,183.54,183.54,Credit Card,CUST00856
TXN0036343,2024-04-15,Wheat Flour 5kg,Groceries,North,Offline,3,363.15,1089.45,Cash,CUST08793
TXN0031611,2024-04-16,Jeans,Clothing,North,Online,1,3171.32,3171.32,UPI,CUST08534
TXN0048653,2024-04-16,Face Wash,Beauty & Personal Care,South,Offline,1,2465.02,2465.02,UPI,CUST10064
TXN0026274,2024-04-16,Sneakers,Clothing,East,Online,1,2509.36,2509.36,Cash,CUST08752
TXN0026322,2024-04-16,Dumbbell Set,Sports & Fitness,North,Offline,1,4280.68,4280.68,Cash,CUST02768
TXN0032399,2024-04-16,Spices Pack,Groceries,South,Online,3,557.84,1673.52,UPI,CUST04119
TXN0009449,2024-04-16,Spices Pack,Groceries,South,Offline,1,278.68,278.68,Credit Card,CUST04892
TXN0011897,2024-04-16,Tea Powder,Groceries,West,Online,1,394.46,394.46,UPI,CUST00614
TXN0031467,2024-04-16,Sneakers,Clothing,West,Offline,1,1570.13,1570.13,UPI,CUST00330
TXN0026398,2024-04-16,Dress,Clothing,East,Online,2,1451.3,2902.6,Net Banking,CUST04126
TXN0016294,2024-04-16,Sweater,Clothing,East,Online,3,858.54,2575.62,Credit Card,CUST03046
TXN0026556,2024-04-16,Notebook Pack,Books & Stationery,North,Offline,2,197.15,394.3,UPI,CUST01807
TXN0012021,2024-04-16,Bedsheet Set,Home & Kitchen,South,Online,1,7689.15,7689.15,Cash,CUST11220
TXN0012056,2024-04-16,Non-stick Pan,Home & Kitchen,North,Offline,1,3134.1,3134.1,Cash,CUST00321
TXN0001564,2024-04-16,Jeans,Clothing,North,Online,3,3854.74,11564.22,Credit Card,CUST09606
TXN0048746,2024-04-16,Dress,Clothing,North,Offline,2,1831.27,3662.54,UPI,CUST03020
TXN0002529,2024-04-16,Headphones,Electronics,South,Offline,1,5813.9,5813.9,UPI,CUST02608
TXN0023300,2024-04-16,Tablet,Electronics,South,Online,1,13765.0,13765.0,Net Banking,CUST03922
TXN0013561,2024-04-16,Lotion,Beauty & Personal Care,West,Online,3,2275.17,6825.51,Cash,CUST06285
TXN0015609,2024-04-16,Smartphone,Electronics,West,Offline,1,59783.82,59783.82,Cash,CUST03384
TXN0013514,2024-04-16,Water Bottle,Home & Kitchen,North,Online,1,1288.9,1288.9,Cash,CUST11737
TXN0023641,2024-04-16,Smartphone,Electronics,North,Offline,1,53568.55,53568.55,Credit Card,CUST09529
TXN0010301,2024-04-16,Sketchbook,Books & Stationery,North,Offline,1,241.72,241.72,Cash,CUST05861
TXN0006566,2024-04-16,Cycling Helmet,Sports & Fitness,East,Online,1,5336.58,5336.58,UPI,CUST02335
TXN0049195,2024-04-16,Jacket,Clothing,East,Online,1,3490.9,3490.9,UPI,CUST05916
TXN0023792,2024-04-16,Jacket,Clothing,North,Online,2,770.58,1541.16,UPI,CUST04290
TXN0048683,2024-04-16,Sugar 1kg,Groceries,East,Online,1,798.57,798.57,Credit Card,CUST04644
TXN0027042,2024-04-16,Coffee Jar,Groceries,South,Online,2,559.61,1119.22,Credit Card,CUST09694
TXN0007112,2024-04-16,T-Shirt,Clothing,North,Online,1,2398.18,2398.18,Credit Card,CUST03984
TXN0018824,2024-04-16,Water Bottle,Home & Kitchen,North,Online,1,3756.7,3756.7,UPI,CUST07239
TXN0035804,2024-04-16,Power Bank,Electronics,South,Online,3,1952.49,5857.47,UPI,CUST05148
TXN0024711,2024-04-16,Rice 5kg,Groceries,West,Online,3,374.3,1122.9,Credit Card,CUST01135
TXN0012844,2024-04-16,Dress,Clothing,West,Online,1,2922.42,2922.42,Cash,CUST09665
TXN0001643,2024-04-16,Notebook Pack,Books & Stationery,East,Online,5,949.0,4745.0,Credit Card,CUST05578
TXN0009956,2024-04-16,Sneakers,Clothing,North,Online,1,3074.33,3074.33,Net Banking,CUST04701
TXN0038626,2024-04-16,Sneakers,Clothing,North,Online,2,3692.92,7385.84,UPI,CUST09966
TXN0047177,2024-04-16,T-Shirt,Clothing,North,Online,1,1023.91,1023.91,Credit Card,CUST00167
TXN0033329,2024-04-16,Tablet,Electronics,West,Online,1,25113.68,25113.68,UPI,CUST02165
TXN0024069,2024-04-16,Laptop,Electronics,North,Online,1,1199.27,1199.27,Cash,CUST09956
TXN0013934,2024-04-16,Non-stick Pan,Home & Kitchen,East,Online,1,2395.37,2395.37,Credit Card,CUST04667
TXN0002219,2024-04-16,Water Bottle,Home & Kitchen,East,Offline,2,652.29,1304.58,Net Banking,CUST01500
TXN0003297,2024-04-16,Pen Set,Books & Stationery,South,Offline,1,887.32,887.32,Cash,CUST00246
TXN0043987,2024-04-16,Formal Shirt,Clothing,East,Offline,1,1992.97,1992.97,Net Banking,CUST09523
TXN0005355,2024-04-16,Notebook Pack,Books & Stationery,West,Online,2,474.65,949.3,Net Banking,CUST00357
TXN0044248,2024-04-16,Running Shoes,Sports & Fitness,North,Offline,1,2993.36,2993.36,Credit Card,CUST02932
TXN0021157,2024-04-16,Sugar 1kg,Groceries,South,Offline,3,264.9,794.7,Credit Card,CUST10318
TXN0011026,2024-04-16,Tea Powder,Groceries,South,Online,3,849.88,2549.64,Net Banking,CUST03356
TXN0041974,2024-04-16,Rice 5kg,Groceries,South,Online,4,440.09,1760.36,Cash,CUST02564
TXN0004386,2024-04-16,Pressure Cooker,Home & Kitchen,West,Online,3,569.02,1707.06,UPI,CUST07433
TXN0049993,2024-04-16,Mixer Grinder,Home & Kitchen,South,Offline,4,6340.25,25361.0,UPI,CUST08372
TXN0003251,2024-04-16,Laptop,Electronics,East,Offline,1,53219.37,53219.37,UPI,CUST09915
TXN0041989,2024-04-16,Spices Pack,Groceries,North,Offline,1,242.73,242.73,Credit Card,CUST11749
TXN0044342,2024-04-16,Smartphone,Electronics,North,Offline,1,24986.28,24986.28,Cash,CUST05947
TXN0015388,2024-04-16,Backpack,Books & Stationery,East,Online,3,789.29,2367.87,UPI,CUST05146
TXN0000140,2024-04-16,Pen Set,Books & Stationery,West,Offline,3,179.59,538.77,Credit Card,CUST00825
TXN0042203,2024-04-16,Face Wash,Beauty & Personal Care,North,Online,2,1168.35,2336.7,Net Banking,CUST07348
TXN0029204,2024-04-17,Lipstick,Beauty & Personal Care,East,Online,1,1663.49,1663.49,Credit Card,CUST02803
TXN0005238,2024-04-17,Notebook Pack,Books & Stationery,East,Online,1,129.11,129.11,Net Banking,CUST02188
TXN0049941,2024-04-17,Lotion,Beauty & Personal Care,South,Online,1,850.81,850.81,Cash,CUST07469
TXN0043138,2024-04-17,Sneakers,Clothing,East,Online,3,516.01,1548.03,UPI,CUST08015
TXN0046143,2024-04-17,Vacuum Cleaner,Home & Kitchen,East,Offline,1,4601.16,4601.16,UPI,CUST11891
TXN0014896,2024-04-17,Vacuum Cleaner,Home & Kitchen,West,Offline,2,4689.06,9378.12,Cash,CUST08113
TXN0027419,2024-04-17,Sketchbook,Books & Stationery,East,Offline,1,572.76,572.76,UPI,CUST06481
TXN0016695,2024-04-17,Face Wash,Beauty & Personal Care,East,Offline,1,216.32,216.32,UPI,CUST07837
TXN0010906,2024-04-17,Football,Sports & Fitness,North,Online,1,1711.08,1711.08,Credit Card,CUST00224
TXN0049698,2024-04-17,Bedsheet Set,Home & Kitchen,North,Online,3,1643.07,4929.21,UPI,CUST09338
TXN0008111,2024-04-17,Pressure Cooker,Home & Kitchen,East,Online,1,4599.78,4599.78,Credit Card,CUST01211
TXN0020841,2024-04-17,Dumbbell Set,Sports & Fitness,East,Online,2,1002.36,2004.72,Credit Card,CUST04732
TXN0004433,2024-04-17,Power Bank,Electronics,West,Online,1,35470.26,35470.26,UPI,CUST10019
TXN0024606,2024-04-17,Lipstick,Beauty & Personal Care,East,Offline,1,1907.34,1907.34,UPI,CUST11289
TXN0021651,2024-04-17,Sunscreen,Beauty & Personal Care,West,Online,3,936.14,2808.42,UPI,CUST04005
TXN0017247,2024-04-17,Sneakers,Clothing,South,Online,1,420.53,420.53,Credit Card,CUST00801
TXN0035365,2024-04-17,Sweater,Clothing,North,Online,1,489.1,489.1,Credit Card,CUST04684
TXN0001834,2024-04-17,Jacket,Clothing,South,Online,3,694.41,2083.23,Credit Card,CUST03480
TXN0037120,2024-04-17,Bluetooth Speaker,Electronics,South,Online,1,50904.69,50904.69,Credit Card,CUST09050
TXN0007612,2024-04-17,Bluetooth Speaker,Electronics,North,Offline,2,40951.63,81903.26,UPI,CUST01928
TXN0007679,2024-04-17,Cricket Bat,Sports & Fitness,North,Online,5,565.99,2829.95,UPI,CUST05346
TXN0048145,2024-04-17,Lotion,Beauty & Personal Care,West,Online,1,1468.37,1468.37,UPI,CUST11837
TXN0040037,2024-04-17,Sneakers,Clothing,West,Online,1,3079.55,3079.55,UPI,CUST06129
TXN0042756,2024-04-17,Laptop,Electronics,North,Online,1,34737.0,34737.0,Cash,CUST11982
TXN0007808,2024-04-17,Sketchbook,Books & Stationery,South,Online,2,537.21,1074.42,Credit Card,CUST06146
TXN0021523,2024-04-17,Tea Powder,Groceries,North,Online,5,702.43,3512.15,Cash,CUST02402
TXN0037426,2024-04-17,T-Shirt,Clothing,North,Online,3,2089.76,6269.28,Credit Card,CUST03930
TXN0009100,2024-04-17,Jacket,Clothing,South,Offline,1,3763.88,3763.88,UPI,CUST05135
TXN0049797,2024-04-17,Yoga Mat,Sports & Fitness,North,Online,2,900.04,1800.08,UPI,CUST02205
TXN0009451,2024-04-17,Dumbbell Set,Sports & Fitness,North,Online,5,5839.63,29198.15,UPI,CUST02051
TXN0015900,2024-04-17,Cricket Bat,Sports & Fitness,East,Online,4,5127.51,20510.04,UPI,CUST11133
TXN0025583,2024-04-17,Sneakers,Clothing,East,Online,2,3163.78,6327.56,Cash,CUST07371
TXN0003397,2024-04-17,Sketchbook,Books & Stationery,North,Online,4,788.52,3154.08,Cash,CUST04192
TXN0013212,2024-04-17,Coffee Jar,Groceries,East,Offline,2,754.76,1509.52,Net Banking,CUST11338
TXN0028337,2024-04-17,Spices Pack,Groceries,North,Online,4,746.98,2987.92,Credit Card,CUST03071
TXN0048485,2024-04-17,Jacket,Clothing,East,Offline,1,1196.84,1196.84,UPI,CUST03693
TXN0003047,2024-04-17,Wheat Flour 5kg,Groceries,East,Online,1,513.02,513.02,Credit Card,CUST11974
TXN0008476,2024-04-17,Sunscreen,Beauty & Personal Care,East,Online,1,508.03,508.03,Credit Card,CUST10663
TXN0025544,2024-04-17,Tablet,Electronics,East,Online,1,4162.25,4162.25,Credit Card,CUST03836
TXN0044059,2024-04-17,Wheat Flour 5kg,Groceries,West,Online,2,234.82,469.64,Cash,CUST03346
TXN0010172,2024-04-17,Headphones,Electronics,West,Offline,4,43308.88,173235.52,Credit Card,CUST11599
TXN0012373,2024-04-17,Power Bank,Electronics,South,Online,1,36315.64,36315.64,Net Banking,CUST05768
TXN0029513,2024-04-17,Lipstick,Beauty & Personal Care,North,Online,1,385.64,385.64,Cash,CUST10673
TXN0049517,2024-04-17,Water Bottle,Home & Kitchen,South,Offline,5,1125.76,5628.8,Credit Card,CUST02439
TXN0033105,2024-04-17,Sweater,Clothing,South,Offline,4,2050.75,8203.0,Credit Card,CUST09163
TXN0033805,2024-04-17,Rice 5kg,Groceries,East,Online,2,321.88,643.76,Cash,CUST04286
TXN0004221,2024-04-17,Sweater,Clothing,East,Offline,2,2277.6,4555.2,Credit Card,CUST00863
TXN0008432,2024-04-17,Football,Sports & Fitness,South,Offline,1,4512.08,4512.08,UPI,CUST04932
TXN0015216,2024-04-17,Jacket,Clothing,North,Online,1,3379.48,3379.48,Credit Card,CUST10865
TXN0048491,2024-04-17,Shampoo,Beauty & Personal Care,East,Online,4,686.69,2746.76,Net Banking,CUST02482
TXN0003041,2024-04-17,T-Shirt,Clothing,North,Offline,2,2885.29,5770.58,Cash,CUST02517
TXN0021126,2024-04-18,Face Wash,Beauty & Personal Care,East,Online,4,1772.54,7090.16,Net Banking,CUST06765
TXN0020053,2024-04-18,Coffee Jar,Groceries,West,Online,1,744.4,744.4,Credit Card,CUST03601
TXN0037281,2024-04-18,Jeans,Clothing,East,Offline,2,2238.77,4477.54,Credit Card,CUST11652
TXN0049493,2024-04-18,Running Shoes,Sports & Fitness,North,Online,1,2411.84,2411.84,Cash,CUST08511
TXN0041138,2024-04-18,Coffee Jar,Groceries,East,Offline,5,527.54,2637.7,UPI,CUST02902
TXN0039221,2024-04-18,Cycling Helmet,Sports & Fitness,North,Online,3,3581.4,10744.2,UPI,CUST07454
TXN0048956,2024-04-18,Sugar 1kg,Groceries,East,Online,2,529.55,1059.1,Credit Card,CUST06552
TXN0049330,2024-04-18,Vacuum Cleaner,Home & Kitchen,North,Online,2,4263.39,8526.78,Credit Card,CUST06035
TXN0049460,2024-04-18,Lipstick,Beauty & Personal Care,East,Online,2,475.09,950.18,UPI,CUST08397
TXN0017717,2024-04-18,T-Shirt,Clothing,North,Offline,3,3479.44,10438.32,UPI,CUST07654
TXN0020481,2024-04-18,Wheat Flour 5kg,Groceries,West,Online,1,416.53,416.53,UPI,CUST02677
TXN0026726,2024-04-18,Power Bank,Electronics,North,Offline,5,38222.06,191110.3,UPI,CUST07267
TXN0043762,2024-04-18,Jeans,Clothing,East,Online,4,613.06,2452.24,UPI,CUST07743
TXN0012370,2024-04-18,Lipstick,Beauty & Personal Care,South,Offline,1,875.47,875.47,Credit Card,CUST11417
TXN0026222,2024-04-18,Novel,Books & Stationery,North,Online,2,1060.97,2121.94,UPI,CUST02773
TXN0004567,2024-04-18,Wheat Flour 5kg,Groceries,East,Online,3,892.63,2677.89,UPI,CUST04455
TXN0011820,2024-04-18,Sugar 1kg,Groceries,West,Offline,3,718.84,2156.52,Credit Card,CUST07026
TXN0037367,2024-04-18,Dress,Clothing,South,Online,1,2653.14,2653.14,UPI,CUST00670
TXN0027762,2024-04-18,Perfume,Beauty & Personal Care,East,Offline,3,707.81,2123.43,Cash,CUST07427
TXN0042210,2024-04-18,Power Bank,Electronics,East,Online,4,28289.86,113159.44,Credit Card,CUST00508
TXN0047288,2024-04-18,Sketchbook,Books & Stationery,East,Offline,3,955.56,2866.68,Credit Card,CUST08323
TXN0016768,2024-04-18,Smartwatch,Electronics,North,Online,5,17908.35,89541.75,UPI,CUST00139
TXN0038029,2024-04-18,Lotion,Beauty & Personal Care,North,Offline,3,1221.9,3665.7,UPI,CUST01217
TXN0023377,2024-04-18,Cricket Bat,Sports & Fitness,East,Online,1,1153.46,1153.46,UPI,CUST11072
TXN0014013,2024-04-18,Tablet,Electronics,West,Online,1,49245.5,49245.5,UPI,CUST07984
TXN0034219,2024-04-18,Tablet,Electronics,North,Offline,3,56794.95,170384.85,UPI,CUST07666
TXN0017323,2024-04-18,Face Wash,Beauty & Personal Care,South,Online,1,2178.92,2178.92,UPI,CUST04089
TXN0029450,2024-04-18,Cooking Oil 1L,Groceries,South,Online,1,298.62,298.62,UPI,CUST06286
TXN0047949,2024-04-18,Wheat Flour 5kg,Groceries,North,Online,1,440.64,440.64,UPI,CUST10298
TXN0012440,2024-04-18,Bluetooth Speaker,Electronics,South,Offline,2,12456.51,24913.02,Cash,CUST00649
TXN0020322,2024-04-18,Bedsheet Set,Home & Kitchen,North,Online,3,5644.74,16934.22,Cash,CUST01190
TXN0000573,2024-04-18,Lotion,Beauty & Personal Care,West,Offline,1,1767.89,1767.89,UPI,CUST07967
TXN0038093,2024-04-18,Wheat Flour 5kg,Groceries,North,Offline,2,780.49,1560.98,UPI,CUST04692
TXN0002822,2024-04-18,Water Bottle,Home & Kitchen,West,Online,1,749.86,749.86,Credit Card,CUST04231
TXN0004411,2024-04-18,Spices Pack,Groceries,North,Online,1,451.34,451.34,UPI,CUST09314
TXN0034542,2024-04-18,Power Bank,Electronics,East,Online,1,42215.28,42215.28,UPI,CUST00498
TXN0007900,2024-04-18,Tablet,Electronics,East,Online,1,23169.95,23169.95,Cash,CUST05231
TXN0030679,2024-04-18,Tea Powder,Groceries,North,Online,1,123.85,123.85,Credit Card,CUST09337
TXN0045361,2024-04-18,Water Bottle,Home & Kitchen,North,Offline,1,899.19,899.19,UPI,CUST00964
TXN0013936,2024-04-18,Smartwatch,Electronics,East,Online,1,28271.02,28271.02,Credit Card,CUST07131
TXN0048731,2024-04-18,Tea Powder,Groceries,West,Offline,2,757.22,1514.44,Credit Card,CUST10749
TXN0040813,2024-04-18,Sugar 1kg,Groceries,West,Offline,1,405.04,405.04,UPI,CUST07247
TXN0017613,2024-04-18,Power Bank,Electronics,South,Online,5,4622.05,23110.25,Credit Card,CUST10509
